"module name","license","repository"
"es5-ext@0.10.64","ISC","https://github.com/medikoo/es5-ext"
"es6-iterator@2.0.3","MIT","https://github.com/medikoo/es6-iterator"
"es6-promise@4.2.8","MIT","https://github.com/stefanpenner/es6-promise"
"es6-symbol@3.1.4","ISC","https://github.com/medikoo/es6-symbol"
"es6-weak-map@2.0.3","ISC","https://github.com/medikoo/es6-weak-map"
"esbuild@0.24.2","MIT","https://github.com/evanw/esbuild"
"escalade@3.2.0","MIT","https://github.com/lukeed/escalade"
"escape-string-regexp@4.0.0","MIT","https://github.com/sindresorhus/escape-string-regexp"
"escodegen@2.1.0","BSD-2-Clause","https://github.com/estools/escodegen"
"eslint-plugin-react-hooks@5.1.0","MIT","https://github.com/facebook/react"
"eslint-plugin-react-refresh@0.4.18","MIT","https://github.com/ArnaudBarre/eslint-plugin-react-refresh"
"eslint-scope@5.1.1","BSD-2-Clause","https://github.com/eslint/eslint-scope"
"eslint-scope@8.2.0","BSD-2-Clause","https://github.com/eslint/js"
"eslint-visitor-keys@3.4.3","Apache-2.0","https://github.com/eslint/eslint-visitor-keys"
"eslint-visitor-keys@4.2.0","Apache-2.0","https://github.com/eslint/js"
"eslint@9.19.0","MIT","https://github.com/eslint/eslint"
"esniff@2.0.1","ISC","https://github.com/medikoo/esniff"
"espree@10.3.0","BSD-2-Clause","https://github.com/eslint/js"
"esprima@4.0.1","BSD-2-Clause","https://github.com/jquery/esprima"
"esquery@1.6.0","BSD-3-Clause","https://github.com/estools/esquery"
"esrecurse@4.3.0","BSD-2-Clause","https://github.com/estools/esrecurse"
"estraverse@4.3.0","BSD-2-Clause","https://github.com/estools/estraverse"
"estraverse@5.3.0","BSD-2-Clause","https://github.com/estools/estraverse"
"esutils@2.0.3","BSD-2-Clause","https://github.com/estools/esutils"
"ethers@5.7.2","MIT","https://github.com/ethers-io/ethers.js"
"event-emitter@0.3.5","MIT","https://github.com/medikoo/event-emitter"
"events@3.3.0","MIT","https://github.com/Gozala/events"
"ext@1.7.0","ISC","https://github.com/medikoo/es5-ext.git#ext"
"extend-shallow@2.0.1","MIT","https://github.com/jonschlinkert/extend-shallow"
"extend-shallow@3.0.2","MIT","https://github.com/jonschlinkert/extend-shallow"
"extract-frustum-planes@1.0.0","MIT","https://github.com/mikolalysenko/extract-frustum-planes"
"falafel@2.2.5","MIT","https://github.com/substack/node-falafel"
"fast-deep-equal@3.1.3","MIT","https://github.com/epoberezkin/fast-deep-equal"
"fast-glob@3.3.3","MIT","https://github.com/mrmlnc/fast-glob"
"fast-isnumeric@1.1.4","MIT","https://github.com/plotly/fast-isnumeric"
"fast-json-stable-stringify@2.1.0","MIT","https://github.com/epoberezkin/fast-json-stable-stringify"
"fast-levenshtein@2.0.6","MIT","https://github.com/hiddentao/fast-levenshtein"
"fast-uri@3.0.6","BSD-3-Clause","https://github.com/fastify/fast-uri"
"fastq@1.18.0","ISC","https://github.com/mcollina/fastq"
"fbjs-css-vars@1.0.2","MIT","https://github.com/facebook/fbjs"
"fbjs@0.8.18","MIT","https://github.com/facebook/fbjs"
"fbjs@2.0.0","MIT","https://github.com/facebook/fbjs"
"file-entry-cache@8.0.0","MIT","https://github.com/jaredwray/file-entry-cache"
"fill-range@7.1.1","MIT","https://github.com/jonschlinkert/fill-range"
"filtered-vector@1.2.5","MIT","https://github.com/mikolalysenko/filtered-vector"
"find-root@1.1.0","MIT","https://github.com/js-n/find-root"
"find-up@5.0.0","MIT","https://github.com/sindresorhus/find-up"
"flat-cache@4.0.1","MIT","https://github.com/jaredwray/flat-cache"
"flatted@3.3.2","ISC","https://github.com/WebReflection/flatted"
"flatten-vertex-data@1.0.2","MIT","https://github.com/glo-js/flatten-vertex-data"
"follow-redirects@1.15.9","MIT","https://github.com/follow-redirects/follow-redirects"
"font-atlas@2.1.0","MIT","https://github.com/hughsk/font-atlas"
"font-measure@1.2.2","MIT","https://github.com/dy/font-measure"
"form-data@4.0.1","MIT","https://github.com/form-data/form-data"
"from2@2.3.0","MIT","https://github.com/hughsk/from2"
"function-bind@1.1.2","MIT","https://github.com/Raynos/function-bind"
"functional-red-black-tree@1.0.1","MIT","https://github.com/mikolalysenko/functional-red-black-tree"
"gamma@0.1.0","MIT","https://github.com/substack/gamma.js"
"gensync@1.0.0-beta.2","MIT","https://github.com/loganfsmyth/gensync"
"geojson-vt@3.2.1","ISC","https://github.com/mapbox/geojson-vt"
"geojson-vt@4.0.2","ISC","https://github.com/mapbox/geojson-vt"
"get-canvas-context@1.0.2","MIT","https://github.com/Jam3/get-canvas-context"
"get-nonce@1.0.1","MIT","https://github.com/theKashey/get-nonce"
"get-stream@6.0.1","MIT","https://github.com/sindresorhus/get-stream"
"get-value@2.0.6","MIT","https://github.com/jonschlinkert/get-value"
"gl-axes3d@1.7.1","MIT","https://github.com/gl-vis/gl-axes3d"
"gl-buffer@2.1.2","MIT","https://github.com/stackgl/gl-buffer"
"gl-cone3d@1.6.1","MIT","https://github.com/gl-vis/gl-cone3d"
"gl-constants@1.0.0","MIT","https://github.com/mattdesl/gl-constants"
"gl-contour2d@1.1.7","MIT","https://github.com/gl-vis/gl-contour2d"
"gl-error3d@1.0.17","MIT","https://github.com/gl-vis/gl-error3d"
"gl-fbo@2.0.5","MIT","https://github.com/stackgl/gl-fbo"
"gl-format-compiler-error@1.0.3","Unlicense","https://github.com/wwwtyro/gl-format-compiler-error"
"gl-heatmap2d@1.1.1","MIT","https://github.com/gl-vis/gl-heatmap2d"
"gl-line3d@1.2.1","MIT","https://github.com/gl-vis/gl-line3d"
"gl-mat3@1.0.0","Custom: http://badges.github.io/stability-badges/dist/stable.svg","https://github.com/gl-modules/gl-mat3"
"gl-mat4@1.2.0","Zlib","https://github.com/stackgl/gl-mat4"
"gl-matrix@3.4.3","MIT","https://github.com/toji/gl-matrix"
"gl-mesh3d@2.3.2","MIT","https://github.com/gl-vis/gl-mesh3d"
"gl-plot2d@1.5.0","MIT","https://github.com/gl-vis/gl-plot2d"
"gl-plot3d@2.4.7","MIT","https://github.com/gl-vis/gl-plot3d"
"gl-pointcloud2d@1.0.3","MIT","https://github.com/gl-vis/gl-pointcloud2d"
"gl-quat@1.0.0","Zlib","https://github.com/stackgl/gl-quat"
"gl-scatter3d@1.4.1","MIT","https://github.com/gl-vis/gl-scatter3d"
"gl-select-box@1.0.4","MIT","https://github.com/gl-vis/gl-select-box"
"gl-select-static@2.0.7","MIT","https://github.com/gl-vis/gl-select-static"
"gl-shader@4.3.1","MIT","https://github.com/stackgl/gl-shader"
"gl-spikes2d@1.0.2","MIT","https://github.com/gl-vis/gl-spikes2d"
"gl-spikes3d@1.0.11","MIT","https://github.com/gl-vis/gl-spikes3d"
"gl-state@1.0.0","MIT","https://github.com/mikolalysenko/gl-state"
"gl-streamtube3d@1.4.2","MIT","https://github.com/gl-vis/gl-streamtube3d"
"gl-surface3d@1.6.2","MIT","https://github.com/gl-vis/gl-surface3d"
"gl-text@1.4.0","MIT","https://github.com/a-vis/gl-text"
"gl-texture2d@2.1.0","MIT","https://github.com/stackgl/gl-texture2d"
"gl-util@3.1.3","MIT","https://github.com/dy/gl-util"
"gl-vao@1.3.0","MIT","https://github.com/stackgl/gl-vao"
"gl-vec3@1.1.3","Custom: http://badges.github.io/stability-badges/dist/stable.svg","https://github.com/stackgl/gl-vec3"
"gl-vec4@1.0.1","Zlib","https://github.com/stackgl/gl-vec4"
"glob-parent@5.1.2","ISC","https://github.com/gulpjs/glob-parent"
"glob-parent@6.0.2","ISC","https://github.com/gulpjs/glob-parent"
"glob-to-regexp@0.4.1","BSD-2-Clause","https://github.com/fitzgen/glob-to-regexp"
"global-prefix@4.0.0","MIT","https://github.com/jonschlinkert/global-prefix"
"globals@11.12.0","MIT","https://github.com/sindresorhus/globals"
"globals@14.0.0","MIT","https://github.com/sindresorhus/globals"
"globals@15.14.0","MIT","https://github.com/sindresorhus/globals"
"glsl-inject-defines@1.0.3","MIT","https://github.com/mattdesl/glsl-inject-defines"
"glsl-inverse@1.0.0","MIT","https://github.com/stackgl/glsl-inverse"
"glsl-out-of-range@1.0.4","MIT","https://github.com/plotly/glsl-out-of-range"
"glsl-resolve@0.0.1","MIT","https://github.com/hughsk/glsl-resolve"
"glsl-shader-name@1.0.0","MIT","https://github.com/stackgl/glsl-shader-name"
"glsl-specular-beckmann@1.1.2","MIT","https://github.com/stackgl/glsl-specular-beckmann"
"glsl-specular-cook-torrance@2.0.1","MIT","https://github.com/stackgl/glsl-specular-cook-torrance"
"glsl-token-assignments@2.0.2","MIT","https://github.com/stackgl/glsl-token-assignments"
"glsl-token-defines@1.0.0","MIT","https://github.com/stackgl/glsl-token-defines"
"glsl-token-depth@1.1.2","MIT","https://github.com/stackgl/glsl-token-depth"
"glsl-token-descope@1.0.2","MIT","https://github.com/stackgl/glsl-token-descope"
"glsl-token-inject-block@1.1.0","MIT","https://github.com/Jam3/glsl-token-inject-block"
"glsl-token-properties@1.0.1","MIT","https://github.com/stackgl/glsl-token-properties"
"glsl-token-scope@1.1.2","MIT","https://github.com/stackgl/glsl-token-scope"
"glsl-token-string@1.0.1","MIT","https://github.com/stackgl/glsl-token-string"
"glsl-token-whitespace-trim@1.0.0","MIT","https://github.com/hughsk/glsl-token-whitespace-trim"
"glsl-tokenizer@2.1.5","MIT","https://github.com/gl-modules/glsl-tokenizer"
"glslify-bundle@5.1.1","MIT","https://github.com/stackgl/glslify-bundle"
"glslify-deps@1.3.2","ISC","https://github.com/stackgl/glslify-deps"
"glslify@7.1.1","MIT","https://github.com/stackgl/glslify"
"goober@2.1.16","MIT","https://github.com/cristianbote/goober"
"graceful-fs@4.2.11","ISC","https://github.com/isaacs/node-graceful-fs"
"graphemer@1.4.0","MIT","https://github.com/flmnt/graphemer"
"grid-index@1.1.0","ISC","https://github.com/mapbox/grid-index"
"has-flag@4.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-hover@1.0.1","MIT","https://github.com/dfcreative/has-hover"
"has-passive-events@1.0.0","MIT","https://github.com/dfcreative/has-passive-events"
"hash.js@1.1.7","MIT","https://github.com/indutny/hash.js"
"hasown@2.0.2","MIT","https://github.com/inspect-js/hasOwn"
"hmac-drbg@1.0.1","MIT","https://github.com/indutny/hmac-drbg"
"hoist-non-react-statics@3.3.2","BSD-3-Clause","https://github.com/mridgway/hoist-non-react-statics"
"hsluv@0.0.3","MIT","https://github.com/hsluv/hsluv"
"iconv-lite@0.4.24","MIT","https://github.com/ashtuchkin/iconv-lite"
"iconv-lite@0.6.3","MIT","https://github.com/ashtuchkin/iconv-lite"
"icss-utils@5.1.0","ISC","https://github.com/css-modules/icss-utils"
"ieee754@1.2.1","BSD-3-Clause","https://github.com/feross/ieee754"
"ignore@5.3.2","MIT","https://github.com/kaelzhang/node-ignore"
"image-size@0.7.5","MIT","https://github.com/image-size/image-size"
"immutability-helper@2.9.1","MIT","https://github.com/kolodny/immutability-helper"
"immutable@3.7.6","BSD-3-Clause","https://github.com/facebook/immutable-js"
"immutable@3.8.2","MIT","https://github.com/facebook/immutable-js"
"import-fresh@3.3.0","MIT","https://github.com/sindresorhus/import-fresh"
"imurmurhash@0.1.4","MIT","https://github.com/jensyt/imurmurhash-js"
"incremental-convex-hull@1.0.1","MIT","https://github.com/mikolalysenko/incremental-convex-hull"
"inherits@2.0.4","ISC","https://github.com/isaacs/inherits"
"ini@4.1.3","ISC","https://github.com/npm/ini"
"interval-tree-1d@1.0.4","MIT","https://github.com/mikolalysenko/interval-tree-1d"
"invariant@2.2.4","MIT","https://github.com/zertosh/invariant"
"invert-permutation@1.0.0","MIT","https://github.com/mikolalysenko/invert-permutation"
"iota-array@1.0.0","MIT","https://github.com/mikolalysenko/iota-array"
"is-arrayish@0.2.1","MIT","https://github.com/qix-/node-is-arrayish"
"is-browser@2.1.0","MIT","https://github.com/ForbesLindesay/is-browser"
"is-buffer@1.1.6","MIT","https://github.com/feross/is-buffer"
"is-core-module@2.16.1","MIT","https://github.com/inspect-js/is-core-module"
"is-extendable@0.1.1","MIT","https://github.com/jonschlinkert/is-extendable"
"is-extendable@1.0.1","MIT","https://github.com/jonschlinkert/is-extendable"
"is-extglob@2.1.1","MIT","https://github.com/jonschlinkert/is-extglob"
"is-finite@1.1.0","MIT","https://github.com/sindresorhus/is-finite"
"is-firefox@1.0.3","MIT","https://github.com/gillstrom/is-firefox"
"is-glob@4.0.3","MIT","https://github.com/micromatch/is-glob"
"is-iexplorer@1.0.0","MIT","https://github.com/kevva/is-iexplorer"
"is-mobile@2.2.2","MIT","https://github.com/juliangruber/is-mobile"
"is-mobile@4.0.0","MIT","https://github.com/juliangruber/is-mobile"
"is-number@7.0.0","MIT","https://github.com/jonschlinkert/is-number"
"is-obj@1.0.1","MIT","https://github.com/sindresorhus/is-obj"
"is-plain-obj@1.1.0","MIT","https://github.com/sindresorhus/is-plain-obj"
"is-plain-object@2.0.4","MIT","https://github.com/jonschlinkert/is-plain-object"
"is-stream@1.1.0","MIT","https://github.com/sindresorhus/is-stream"
"is-string-blank@1.0.1","MIT","https://github.com/plotly/is-string-blank"
"is-svg-path@1.0.2","MIT","https://github.com/dfcreative/is-svg-path"
"isarray@0.0.1","MIT","https://github.com/juliangruber/isarray"
"isarray@1.0.0","MIT","https://github.com/juliangruber/isarray"
"isarray@2.0.5","MIT","https://github.com/juliangruber/isarray"
"isexe@2.0.0","ISC","https://github.com/isaacs/isexe"
"isexe@3.1.1","ISC","https://github.com/isaacs/isexe"
"isobject@3.0.1","MIT","https://github.com/jonschlinkert/isobject"
"isomorphic-fetch@2.2.1","MIT","https://github.com/matthew-andrews/isomorphic-fetch"
"jest-worker@27.5.1","MIT","https://github.com/facebook/jest"
"jiti@2.4.2","MIT","https://github.com/unjs/jiti"
"js-sha3@0.8.0","MIT","https://github.com/emn178/js-sha3"
"js-tokens@4.0.0","MIT","https://github.com/lydell/js-tokens"
"js-yaml@4.1.0","MIT","https://github.com/nodeca/js-yaml"
"jsesc@3.1.0","MIT","https://github.com/mathiasbynens/jsesc"
"json-buffer@3.0.1","MIT","https://github.com/dominictarr/json-buffer"
"json-parse-even-better-errors@2.3.1","MIT","https://github.com/npm/json-parse-even-better-errors"
"json-schema-traverse@0.4.1","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-schema-traverse@1.0.0","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-stable-stringify-without-jsonify@1.0.1","MIT","https://github.com/samn/json-stable-stringify"
"json-stringify-pretty-compact@3.0.0","MIT","https://github.com/lydell/json-stringify-pretty-compact"
"json-stringify-pretty-compact@4.0.0","MIT","https://github.com/lydell/json-stringify-pretty-compact"
"json5@2.2.3","MIT","https://github.com/json5/json5"
"kdbush@3.0.0","ISC","https://github.com/mourner/kdbush"
"kdbush@4.0.2","ISC","https://github.com/mourner/kdbush"
"keyv@4.5.4","MIT","https://github.com/jaredwray/keyv"
"kind-of@6.0.3","MIT","https://github.com/jonschlinkert/kind-of"
"lerp@1.0.3","MIT","https://github.com/mattdesl/lerp"
"levn@0.4.1","MIT","https://github.com/gkz/levn"
"lightningcss-linux-x64-gnu@1.29.1","MPL-2.0","https://github.com/parcel-bundler/lightningcss"
"lightningcss-linux-x64-musl@1.29.1","MPL-2.0","https://github.com/parcel-bundler/lightningcss"
"lightningcss@1.29.1","MPL-2.0","https://github.com/parcel-bundler/lightningcss"
"lines-and-columns@1.2.4","MIT","https://github.com/eventualbuddha/lines-and-columns"
"loader-runner@4.3.0","MIT","https://github.com/webpack/loader-runner"
"locate-path@6.0.0","MIT","https://github.com/sindresorhus/locate-path"
"lodash-es@4.17.21","MIT","https://github.com/lodash/lodash"
"lodash.merge@4.6.2","MIT","https://github.com/lodash/lodash"
"lodash@4.17.21","MIT","https://github.com/lodash/lodash"
"loose-envify@1.4.0","MIT","https://github.com/zertosh/loose-envify"
"lru-cache@5.1.1","ISC","https://github.com/isaacs/node-lru-cache"
"map-limit@0.0.1","MIT","https://github.com/hughsk/map-limit"
"mapbox-gl@1.10.1","MIT*","https://github.com/mapbox/mapbox-gl-js"
"mapbox-gl@1.13.3","MIT*","https://github.com/mapbox/mapbox-gl-js"
"maplibre-gl@4.7.1","BSD-3-Clause","https://github.com/maplibre/maplibre-gl-js"
"marching-simplex-table@1.0.0","MIT","https://github.com/mikolalysenko/marching-simplex-table"
"mat4-decompose@1.0.4","MIT","https://github.com/mattdesl/mat4-decompose"
"mat4-interpolate@1.0.4","MIT","https://github.com/mattdesl/mat4-interpolate"
"mat4-recompose@1.0.4","MIT","https://github.com/mattdesl/mat4-recompose"
"material-colors@1.2.6","ISC","https://github.com/shuhei/material-colors"
"math-log2@1.0.1","MIT","https://github.com/sindresorhus/math-log2"
"matrix-camera-controller@2.1.4","MIT","https://github.com/mikolalysenko/matrix-camera-controller"
"mdi-react@5.2.0","(MIT AND OFL-1.1)","https://github.com/levrik/mdi-react"
"merge-stream@2.0.0","MIT","https://github.com/grncdr/merge-stream"
"merge2@1.4.1","MIT","https://github.com/teambition/merge2"
"micromatch@4.0.8","MIT","https://github.com/micromatch/micromatch"
"mime-db@1.52.0","MIT","https://github.com/jshttp/mime-db"
"mime-types@2.1.35","MIT","https://github.com/jshttp/mime-types"
"minimalistic-assert@1.0.1","ISC","https://github.com/calvinmetcalf/minimalistic-assert"
"minimalistic-crypto-utils@1.0.1","MIT","https://github.com/indutny/minimalistic-crypto-utils"
"minimatch@3.1.2","ISC","https://github.com/isaacs/minimatch"
"minimatch@9.0.5","ISC","https://github.com/isaacs/minimatch"
"minimist@1.2.8","MIT","https://github.com/minimistjs/minimist"
"monotone-convex-hull-2d@1.0.1","MIT","https://github.com/mikolalysenko/monotone-convex-hull-2d"
"mouse-change@1.4.0","MIT","https://github.com/mikolalysenko/mouse-change"
"mouse-event-offset@3.0.2","MIT","https://github.com/mattdesl/mouse-event-offset"
"mouse-event@1.0.5","MIT","https://github.com/mikolalysenko/mouse-event"
"mouse-wheel@1.2.0","MIT","https://github.com/mikolalysenko/mouse-wheel"
"ms@2.0.0","MIT","https://github.com/zeit/ms"
"ms@2.1.3","MIT","https://github.com/vercel/ms"
"mumath@3.3.4","Unlicense","https://github.com/dfcreative/mumath"
"murmurhash-js@1.0.0","MIT","https://github.com/mikolalysenko/murmurhash-js"
"nanoid@3.3.8","MIT","https://github.com/ai/nanoid"
"native-promise-only@0.8.1","MIT","https://github.com/getify/native-promise-only"
"natural-compare@1.4.0","MIT","https://github.com/litejs/natural-compare-lite"
"ndarray-extract-contour@1.0.1","MIT","https://github.com/mikolalysenko/ndarray-extract-contour"
"ndarray-gradient@1.0.1","MIT","https://github.com/mikolalysenko/ndarray-gradient"
"ndarray-linear-interpolate@1.0.0","MIT","https://github.com/mikolalysenko/ndarray-linear-interpolate"
"ndarray-ops@1.2.2","MIT","https://github.com/mikolalysenko/ndarray-ops"
"ndarray-pack@1.2.1","MIT","https://github.com/mikolalysenko/ndarray-pack"
"ndarray-scratch@1.2.0","MIT","https://github.com/mikolalysenko/ndarray-scratch"
"ndarray-sort@1.0.1","MIT","https://github.com/mikolalysenko/ndarray-sort"
"ndarray@1.0.19","MIT","https://github.com/mikolalysenko/ndarray"
"needle@2.9.1","MIT","https://github.com/tomas/needle"
"neo-async@2.6.2","MIT","https://github.com/suguru03/neo-async"
"next-tick@1.1.0","ISC","https://github.com/medikoo/next-tick"
"nextafter@1.0.0","MIT","https://github.com/mikolalysenko/nextafter"
"node-fetch@1.7.3","MIT","https://github.com/bitinn/node-fetch"
"node-fetch@2.7.0","MIT","https://github.com/bitinn/node-fetch"
"node-releases@2.0.19","MIT","https://github.com/chicoxyzzy/node-releases"
"normalize-svg-path@0.1.0","MIT","https://github.com/jkroso/normalize-svg-path"
"normalize-svg-path@1.1.0","MIT","https://github.com/jkroso/normalize-svg-path"
"normals@1.1.0","MIT","https://github.com/mikolalysenko/normals"
"number-is-integer@1.0.1","MIT","https://github.com/sindresorhus/number-is-integer"
"numeric@1.2.6","MIT*","https://github.com/sloisel/numeric"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign"
"once@1.3.3","ISC","https://github.com/isaacs/once"
"once@1.4.0","ISC","https://github.com/isaacs/once"
"optionator@0.9.4","MIT","https://github.com/gkz/optionator"
"orbit-camera-controller@4.0.0","MIT","https://github.com/mikolalysenko/orbit-camera-controller"
"p-limit@3.1.0","MIT","https://github.com/sindresorhus/p-limit"
"p-locate@5.0.0","MIT","https://github.com/sindresorhus/p-locate"
"pad-left@1.0.2","MIT","https://github.com/jonschlinkert/pad-left"
"parent-module@1.0.1","MIT","https://github.com/sindresorhus/parent-module"
"parenthesis@3.1.8","MIT","https://github.com/dy/parenthesis"
"parse-json@5.2.0","MIT","https://github.com/sindresorhus/parse-json"
"parse-rect@1.2.0","MIT","https://github.com/dfcreative/parse-rect"
"parse-svg-path@0.1.2","MIT","https://github.com/jkroso/parse-svg-path"
"parse-unit@1.0.1","MIT","https://github.com/mattdesl/parse-unit"
"path-exists@4.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-key@3.1.1","MIT","https://github.com/sindresorhus/path-key"
"path-parse@1.0.7","MIT","https://github.com/jbgutierrez/path-parse"
"path-type@4.0.0","MIT","https://github.com/sindresorhus/path-type"
"pbf@3.3.0","BSD-3-Clause","https://github.com/mapbox/pbf"
"performance-now@2.1.0","MIT","https://github.com/braveg1rl/performance-now"
"permutation-parity@1.0.0","MIT","https://github.com/mikolalysenko/permutation-parity"
"permutation-rank@1.0.0","MIT","https://github.com/mikolalysenko/permutation-rank"
"pick-by-alias@1.2.0","MIT","https://github.com/dfcreative/pick-by-alias"
"picocolors@1.1.1","ISC","https://github.com/alexeyraspopov/picocolors"
"picomatch@2.3.1","MIT","https://github.com/micromatch/picomatch"
"planar-dual@1.0.2","MIT","https://github.com/mikolalysenko/planar-dual"
"planar-graph-to-polyline@1.0.6","MIT","https://github.com/mikolalysenko/planar-graph-to-polyline"
"plotly-icons@1.3.15","ISC","https://github.com/plotly/plotly-icons"
"plotly.js@1.58.5","MIT","https://github.com/plotly/plotly.js"
"plotly.js@2.35.3","MIT","https://github.com/plotly/plotly.js"
"point-in-big-polygon@2.0.1","MIT","https://github.com/mikolalysenko/point-in-big-polygon"
"point-in-polygon@1.1.0","MIT","https://github.com/substack/point-in-polygon"
"polybooljs@1.2.2","MIT","https://github.com/velipso/polybooljs"
"polytope-closest-point@1.0.0","MIT*","https://github.com/mikolalysenko/polytope-closest-point"
"postcss-js@4.0.1","MIT","https://github.com/postcss/postcss-js"
"postcss-mixins@9.0.4","MIT","https://github.com/postcss/postcss-mixins"
"postcss-modules-extract-imports@3.1.0","ISC","https://github.com/css-modules/postcss-modules-extract-imports"
"postcss-modules-local-by-default@4.2.0","MIT","https://github.com/css-modules/postcss-modules-local-by-default"
"postcss-modules-scope@3.2.1","ISC","https://github.com/css-modules/postcss-modules-scope"
"postcss-modules-values@4.0.0","ISC","https://github.com/css-modules/postcss-modules-values"
"postcss-nested@6.2.0","MIT","https://github.com/postcss/postcss-nested"
"postcss-preset-mantine@1.17.0","MIT","https://github.com/mantinedev/postcss-preset-mantine"
"postcss-selector-parser@6.1.2","MIT","https://github.com/postcss/postcss-selector-parser"
"postcss-selector-parser@7.0.0","MIT","https://github.com/postcss/postcss-selector-parser"
"postcss-simple-vars@7.0.1","MIT","https://github.com/postcss/postcss-simple-vars"
"postcss-value-parser@4.2.0","MIT","https://github.com/TrySound/postcss-value-parser"
"postcss@8.5.1","MIT","https://github.com/postcss/postcss"
"potpack@1.0.2","ISC","https://github.com/mapbox/potpack"
"potpack@2.0.0","ISC","https://github.com/mapbox/potpack"
"pragyan-hackathon@0.0.0","UNLICENSED",""
"prelude-ls@1.2.1","MIT","https://github.com/gkz/prelude-ls"
"probe-image-size@7.2.3","MIT","https://github.com/nodeca/probe-image-size"
"process-nextick-args@2.0.1","MIT","https://github.com/calvinmetcalf/process-nextick-args"
"promise@7.3.1","MIT","https://github.com/then/promise"
"prop-types@15.8.1","MIT","https://github.com/facebook/prop-types"
"protocol-buffers-schema@3.6.0","MIT","https://github.com/mafintosh/protocol-buffers-schema"
"proxy-from-env@1.1.0","MIT","https://github.com/Rob--W/proxy-from-env"
"punycode@2.3.1","MIT","https://github.com/mathiasbynens/punycode.js"
"quat-slerp@1.0.1","MIT","https://github.com/mattdesl/quat-slerp"
"queue-microtask@1.2.3","MIT","https://github.com/feross/queue-microtask"
"quickselect@2.0.0","ISC",""
"quickselect@3.0.0","ISC","https://github.com/mourner/quickselect"
"raf@3.4.1","MIT","https://github.com/chrisdickinson/raf"
"ramda@0.25.0","MIT","https://github.com/ramda/ramda"
"randombytes@2.1.0","MIT","https://github.com/crypto-browserify/randombytes"
"rat-vec@1.1.1","MIT","https://github.com/rat-nest/rat-vec"
"rc-align@2.4.5","MIT","https://github.com/react-component/align"
"rc-animate@2.11.1","MIT","https://github.com/react-component/animate"
"rc-slider@8.7.1","MIT","https://github.com/react-component/slider"
"rc-tooltip@3.7.3","MIT","https://github.com/react-component/tooltip"
"rc-trigger@2.6.5","MIT","https://github.com/react-component/trigger"
"rc-util@4.21.1","MIT","https://github.com/react-component/util"
"react-color@2.19.3","MIT","https://github.com/casesandberg/react-color"
"react-colorscales@0.4.3","MIT","https://github.com/plotly/react-colorscales"
"react-dom@18.3.1","MIT","https://github.com/facebook/react"
"react-hot-toast@2.5.1","MIT","https://github.com/timolins/react-hot-toast"
"react-input-autosize@2.2.2","MIT","https://github.com/JedWatson/react-input-autosize"
"react-is@16.13.1","MIT","https://github.com/facebook/react"
"react-lifecycles-compat@3.0.4","MIT","https://github.com/reactjs/react-lifecycles-compat"
"react-map-gl@7.1.8","MIT","https://github.com/visgl/react-map-gl"
"react-number-format@5.4.3","MIT","https://github.com/s-yadav/react-number-format"
"react-plotly.js-editor@0.10.2","MIT","https://github.com/plotly/react-plotly.js-editor"
"react-plotly.js@1.7.0","MIT","https://github.com/plotly/react-plotly.js"
"react-plotly.js@2.6.0","MIT","https://github.com/plotly/react-plotly.js"
"react-rangeslider@2.2.0","MIT","https://github.com/whoisandy/react-rangeslider"
"react-refresh@0.14.2","MIT","https://github.com/facebook/react"
"react-remove-scroll-bar@2.3.8","MIT","https://github.com/theKashey/react-remove-scroll-bar"
"react-remove-scroll@2.6.3","MIT","https://github.com/theKashey/react-remove-scroll"
"react-router-dom@7.1.3","MIT","https://github.com/remix-run/react-router"
"react-router@7.1.3","MIT","https://github.com/remix-run/react-router"
"react-select@1.3.0","MIT","https://github.com/JedWatson/react-select"
"react-style-singleton@2.2.3","MIT","https://github.com/theKashey/react-style-singleton"
"react-tabs@2.3.1","MIT","https://github.com/reactjs/react-tabs"
"react-textarea-autosize@8.5.6","MIT","https://github.com/Andarist/react-textarea-autosize"
"react@18.3.1","MIT","https://github.com/facebook/react"
"reactcss@1.2.3","MIT","https://github.com/casesandberg/reactcss"
"readable-stream@1.0.34","MIT","https://github.com/isaacs/readable-stream"
"readable-stream@2.3.8","MIT","https://github.com/nodejs/readable-stream"
"reduce-simplicial-complex@1.0.0","MIT","https://github.com/mikolalysenko/reduce-simplicial-complex"
"regenerator-runtime@0.11.1","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime"
"regenerator-runtime@0.14.1","MIT","https://github.com/facebook/regenerator/tree/main/packages/runtime"
"regl-error2d@2.0.12","MIT","https://github.com/dy/regl-error2d"
"regl-line2d@3.1.3","MIT","https://github.com/dy/regl-line2d"
"regl-scatter2d@3.3.1","MIT","https://github.com/dy/regl-scatter2d"
"regl-splom@1.0.14","MIT","https://github.com/gl-vis/regl-splom"
"regl@1.7.0","MIT","https://github.com/regl-project/regl"
"repeat-string@1.6.1","MIT","https://github.com/jonschlinkert/repeat-string"
